Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
El Salvador,SLV,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,41.93,45.82,48.61,42.74,45.36,41.76,42.62,43.8,37.48,43.7,34.96,37.07,39.76,39.56,40.3,42.18,0.0,0.0,0.0,0.0,0.0,0.0
San Marino,SMR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Somalia,SOM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,SRB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.92,0.91,0.71,0.76,0.39,1.87,0.89,1.38,0.47,0.27,0.3,0.19,0.19,0.03,0.03,0.07,0.0,0.0,0.0,0.0,0.0,0.0
Sub-Saharan Africa (excluding high income),SSA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.39,2.23,1.99,2.07,2.4,2.57,2.78,3.24,3.34,3.49,2.66,2.88,3.42,3.69,3.85,4.03,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,SSD,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.55,99.58,99.59,99.39,0.0,0.0,0.0,0.0,0.0,0.0
Sub-Saharan Africa,SSF,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.39,2.23,1.99,2.07,2.4,2.57,2.78,3.23,3.34,3.49,2.66,2.87,3.41,3.69,3.85,4.03,0.0,0.0,0.0,0.0,0.0,0.0
Small states,SST,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,16.17,15.96,16.18,16.05,16.03,15.52,15.05,12.85,10.54,10.46,9.46,9.25,8.57,8.13,7.7,7.13,0.0,0.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,STP,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Suriname,SUR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,11.6,13.36,20.62,27.39,34.4,47.3,33.12,25.85,22.05,23.22,29.81,39.36,36.76,40.06,37.66,39.95,0.0,0.0,0.0,0.0,0.0,0.0
Slovak Republic,SVK,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.66,2.17,2.19,2.28,2.42,2.36,2.31,2.55,2.37,2.42,2.18,2.07,1.79,1.5,1.11,1.44,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,SVN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.4,0.87,0.45,0.36,0.28,0.28,0.34,0.19,0.1,0.17,0.05,0.1,0.06,0.04,0.24,0.11,0.0,0.0,0.0,0.0,0.0,0.0
Sweden,SWE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,1.06,1.43,2.01,2.86,1.29,0.87,1.16,0.72,0.58,0.53,1.19,0.53,0.39,0.27,0.2,0.16,0.0,0.0,0.0,0.0,0.0,0.0
Eswatini,SWZ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sint Maarten (Dutch part),SXM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seychelles,SYC,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Syrian Arab Republic,SYR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,50.09,45.87,45.76,41.78,45.8,50.51,51.37,59.76,61.68,50.02,39.45,38.5,38.3,27.31,22.51,29.06,0.0,0.0,0.0,0.0,0.0,0.0
Turks and Caicos Islands,TCA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chad,TCD,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East Asia & Pacific (IDA & IBRD countries),TEA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,5.54,4.93,4.78,4.28,4.63,3.7,2.84,2.13,1.82,1.4,1.35,1.34,0.96,0.8,0.74,0.59,0.0,0.0,0.0,0.0,0.0,0.0
Europe & Central Asia (IDA & IBRD countries),TEC,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,4.46,3.97,3.71,3.55,2.9,2.56,2.57,2.08,1.86,1.93,0.95,1.68,1.72,0.7,0.81,0.91,0.0,0.0,0.0,0.0,0.0,0.0
Togo,TGO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,42.86,59.35,42.76,29.55,55.38,59.79,57.47,47.96,24.39,25.0,45.81,13.28,15.32,18.28,13.79,24.69,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,THA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,10.45,2.86,2.59,2.7,6.16,6.6,6.15,2.69,1.13,0.49,0.74,1.32,1.45,0.98,1.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0
Tajikistan,TJK,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkmenistan,TKM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,16.03,16.06,14.28,13.1,12.55,12.26,11.28,11.72,11.94,11.24,10.59,10.49,11.04,10.62,9.84,9.62,0.0,0.0,0.0,0.0,0.0,0.0
Timor-Leste,TLS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Middle East & North Africa (IDA & IBRD countries),TMN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,35.74,31.98,32.03,28.11,28.47,23.51,23.53,23.56,24.36,23.42,23.51,26.08,26.79,28.91,25.08,20.51,0.0,0.0,0.0,0.0,0.0,0.0
Tonga,TON,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Asia (IDA & IBRD),TSA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,9.11,8.32,8.04,6.44,5.97,6.03,6.32,6.49,6.55,6.35,5.63,5.46,5.44,5.32,5.03,4.81,0.0,0.0,0.0,0.0,0.0,0.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.39,2.23,1.99,2.07,2.4,2.57,2.78,3.23,3.34,3.49,2.66,2.87,3.41,3.69,3.85,4.03,0.0,0.0,0.0,0.0,0.0,0.0
Trinidad and Tobago,TTO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.05,0.05,0.05,0.09,0.14,0.17,0.21,0.23,0.27,0.31,0.28,0.27,0.26,0.25,0.24,0.23,0.0,0.0,0.0,0.0,0.0,0.0
Tunisia,TUN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,11.6,9.86,10.1,0.89,1.27,1.65,7.62,10.63,4.99,3.46,0.02,0.06,0.02,0.48,1.82,4.64,0.0,0.0,0.0,0.0,0.0,0.0
Turkiye,TUR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,7.45,8.45,8.3,6.54,5.09,3.39,2.46,3.41,3.79,2.47,1.03,0.39,0.68,0.72,0.85,0.85,0.0,0.0,0.0,0.0,0.0,0.0
Tuvalu,TUV,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tanzania,TZA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,10.92,1.97,0.04,1.39,26.39,16.51,19.9,11.57,7.43,2.32,3.74,9.54,15.21,21.48,15.48,21.94,0.0,0.0,0.0,0.0,0.0,0.0
Uganda,UGA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ukraine,UKR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.69,0.61,0.47,0.36,0.31,0.32,0.36,0.33,0.51,0.98,0.44,0.28,0.27,0.2,0.12,0.46,0.0,0.0,0.0,0.0,0.0,0.0
Upper middle income,UMC,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,8.19,7.46,6.77,5.94,5.71,4.59,3.84,3.17,2.89,2.59,2.44,2.63,2.69,2.36,2.28,2.04,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay,URY,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,6.62,0.21,0.32,0.13,18.38,12.46,35.07,12.92,39.01,31.05,11.65,27.08,38.18,19.14,9.25,11.44,0.0,0.0,0.0,0.0,0.0,0.0
United States,USA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2.94,3.37,2.64,3.38,3.35,3.31,1.84,1.81,1.33,1.21,1.1,0.91,0.77,0.86,0.92,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Uzbekistan,UZB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,10.05,9.92,9.42,8.59,7.86,6.63,5.86,4.18,2.95,2.08,1.45,1.03,0.73,0.51,0.36,0.26,0.0,0.0,0.0,0.0,0.0,0.0
St. Vincent and the Grenadines,VCT,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Venezuela, RB",VEN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,9.27,11.09,14.53,16.58,12.54,13.11,12.61,11.51,12.54,12.97,15.84,14.76,16.13,15.04,14.02,16.89,0.0,0.0,0.0,0.0,0.0,0.0
British Virgin Islands,VGB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Virgin Islands (U.S.),VIR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vietnam,VNM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,17.01,15.54,12.25,6.49,3.65,4.04,2.32,3.96,2.14,2.15,3.59,1.68,0.32,0.34,0.37,0.49,0.0,0.0,0.0,0.0,0.0,0.0
Vanuatu,VUT,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
World,WLD,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,7.3,7.05,6.73,6.58,6.17,5.75,5.06,4.87,4.6,4.18,3.81,4.02,4.15,3.78,3.55,3.28,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,WSM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kosovo,XKX,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.64,0.64,0.65,0.72,0.64,0.61,0.65,0.64,0.64,0.3,0.43,0.36,0.24,0.23,0.28,0.25,0.0,0.0,0.0,0.0,0.0,0.0
"Yemen, Rep.",YEM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.94,73.45,78.45,68.6,67.98,61.44,60.2,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,ZAF,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.44,0.06,0.02,0.08,0.08,0.08,0.08,0.08,0.07,0.0,0.0,0.0,0.0,0.0,0.0
Zambia,ZMB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.44,0.44,0.43,0.42,0.41,0.41,0.13,0.12,0.13,0.12,0.12,0.13,0.15,0.14,2.84,3.01,0.0,0.0,0.0,0.0,0.0,0.0
Zimbabwe,ZWE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,0.94,0.42,0.17,0.17,0.22,0.26,0.15,0.32,0.39,0.29,0.28,0.49,0.55,0.6,0.54,0.49,0.0,0.0,0.0,0.0,0.0,0.0
